"STATION","NAME","DATE","AWND","PGTM","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","WDF2","WDF5","WSF2","WSF5","WT01","WT02","WT03","WT04","WT05","WT06","WT08","WT09"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-02-14","11.41",,"0.00","0.0","3.1","33","38","28","  310","  330","21.0","27.1",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-02-15","10.74",,"0.00","0.0","2.0","38","46","31","  300","  310","30.0","38.9",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-02-16","22.15",,"0.00","0.0","0.0","35","39","29","  320","  330","30.0","36.9",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-02-17","14.54",,"0.00","0.0","0.0","33","44","27","  320","  320","25.9","36.9",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-02-18","7.16",,"0.00","0.0","0.0","41","53","30","  220","  220","15.0","19.0",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-02-19","11.41",,"0.00","0.0","0.0","55","68","46","  290","  300","23.0","29.1",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-02-20","13.20",,"0.00","0.0","0.0","52","56","38","   40","   40","21.9","27.1",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-02-21","8.50",,"0.00","0.0","0.0","40","45","31","  210",,"12.1",,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-02-22","5.82",,"0.00","0.0","0.0","44","51","39","  170",,"10.1",,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-02-23","5.37",,"0.00","0.0","0.0","45","57","38","  200","  200","16.1","19.9","    1","    1",,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-02-24","11.18",,"0.00","0.0","0.0","52","62","45","  180","  180","25.9","33.1","    1","    1",,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-02-25","11.86",,"0.34","0.0","0.0","53","63","47","  320","  290","28.0","36.9","    1","    1","    1",,,,"    1",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-02-26","18.57",,"0.00","0.0","0.0","44","47","37","  310","  300","29.1","38.0",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-02-27","12.30",,"0.00","0.0","0.0","41","52","32","  190","  190","23.9","31.1",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-02-28","6.26",,"0.00","0.0","0.0","48","58","43","  150","  180","16.1","19.0","    1","    1",,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-03-01","11.63",,"0.01","0.0","0.0","51","61","48","  190","  190","25.1","32.0","    1","    1",,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-03-02","25.50",,"0.00","0.0","0.0","52","62","37","  280","  290","40.9","55.0",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-03-03","18.34",,"0.00","0.0","0.0","37","42","25","  300","  300","33.1","42.9",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-03-04","20.80",,"0.00","0.0","0.0","27","34","18","  300","  310","35.1","44.1",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-03-05","13.65",,"0.00","0.0","0.0","24","38","16","  330","  330","25.1","33.1",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-03-06","8.05",,"0.00","0.0","0.0","32","42","22","  190","  190","16.1","19.0",,,,,,,"    1",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-03-07","10.51",,"0.11","0.0","0.0","44","50","42","  190","  180","21.9","27.1","    1",,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-03-08","16.55",,"0.05","0.0","0.0","52","61","46","  290","  290","25.9","32.0","    1",,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-03-09","19.46",,"0.00","0.0","0.0","55","64","46","  270","  270","32.0","40.9",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-03-10","17.45",,"0.26","2.4","0.0","42","49","24","  310","  300","36.0","44.1","    1",,,,,,"    1",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-03-11","18.57",,"0.00","0.0","2.0","25","29","18","  310","  320","33.1","40.0",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-03-12","18.34",,"0.00","0.0","1.2","25","32","20","  310","  270","28.0","36.9",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-03-13","9.17",,"0.00","0.0","0.0","26","34","20","  310","  300","21.0","25.9",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-03-14","24.61",,"1.94","5.1","3.9","32","36","23","   40","   40","38.9","48.1","    1",,,"    1",,,,"    1"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-03-15","21.25",,"0.00","0.0","3.9","25","28","22","  290","  290","32.0","42.9",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-03-16","17.22",,"0.00","0.0","3.9","30","40","25","  290","  290","28.0","36.0",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-03-17","13.20",,"0.00","0.0","3.1","36","45","30","  240","  290","21.0","25.1",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-03-18","10.96",,"0.07","0.0","2.0","36","40","28","   40","   40","21.9","27.1","    1",,,,,,"    1",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-03-19","14.54",,"0.00","0.0","1.2","40","48","35","   20","   30","23.0","30.0",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-03-20","12.53",,"0.00","0.0","0.0","43","55","35","  340","  360","21.0","27.1",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-03-21","9.17",,"0.00","0.0","0.0","49","57","42","  210","  210","16.1","19.0",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-03-22","23.49",,"0.00","0.0","0.0","42","50","24","  320","  300","38.0","53.0",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-03-23","11.63",,"0.00","0.0","0.0","31","44","23","  320","  320","21.0","28.0",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-03-24","13.87",,"0.00","0.0","0.0","40","49","32","  190","  190","23.0","30.0",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-03-25","8.72",,"0.01","0.0","0.0","51","62","42","   40","   40","19.9","23.0",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-03-26","12.08",,"0.14","0.0","0.0","42","43","39","   70","   90","21.0","25.1","    1",,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-03-27","6.04",,"0.19","0.0","0.0","45","58","40","  220","   60","12.1","15.0","    1","    1",,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-03-28","8.28",,"0.93","0.0","0.0","47","49","42","   80","   80","21.0","25.1","    1",,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-03-29","16.33",,"0.00","0.0","0.0","49","61","42","  330","  330","25.9","31.1",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-03-30","9.62",,"0.01","0.0","0.0","43","50","37","  200","   10","17.0","23.0",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-03-31","16.11",,"2.07","0.0","0.0","41","42","39","   70","   70","31.1","42.1","    1",,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-04-01","16.55",,"0.01","0.0","0.0","42","47","38","   20","   30","25.9","33.1","    1",,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-04-02","12.53",,"0.00","0.0","0.0","50","65","40","  330","  320","25.9","32.0",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-04-03","8.72",,"0.03","0.0","0.0","53","59","42","  130","  120","23.0","27.1","    1",,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-04-04","10.51",,"1.05","0.0","0.0","50","54","46","  130","  120","29.1","38.9","    1","    1",,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-04-05","7.61",,"0.00","0.0","0.0","49","60","44","  110","  100","19.9","23.9","    1",,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-04-06","16.11",,"0.96","0.0","0.0","46","54","42","   80","  100","29.1","40.0","    1","    1","    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-04-07","20.36",,"0.00","0.0","0.0","48","52","41","  280","  290","28.0","38.9",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-04-08","17.00",,"0.00","0.0","0.0","47","58","41","  320","  270","28.0","38.0",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-04-09","10.51",,"0.00","0.0","0.0","51","61","40","  180","  180","25.1","31.1",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-04-10","11.41",,"0.00","0.0","0.0","52","62","43","  190","  190","25.9","33.1",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-04-11","6.71",,"0.00","0.0","0.0","56","66","47","  180","  180","19.9","25.1",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-04-12","6.93",,"0.05","0.0","0.0","60","73","52","  310","  310","21.9","25.1",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-04-13","12.53",,"0.00","0.0","0.0","56","66","49","  330","  320","23.9","29.1",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-04-14","7.61",,"0.00","0.0","0.0","54","60","47","  180","  190","16.1","19.0",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-04-15","11.18",,"0.00","0.0","0.0","51","58","44","  170","  180","23.9","28.0",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-04-16","13.20",,"0.01","0.0","0.0","64","83","51","  280","  270","36.9","47.0","    1",,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-04-17","14.99",,"0.00","0.0","0.0","70","76","58","  340","  350","29.1","34.0",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-04-18","12.75",,"0.00","0.0","0.0","58","62","47","  140","  150","21.0","23.9",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-04-19","12.53",,"0.00","0.0","0.0","48","52","45","  130","  150","21.0","23.9",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-04-20","6.49",,"0.17","0.0","0.0","54","64","50","  110","  100","17.0","23.0","    1",,,,,,"    1",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-04-21","9.17",,"0.03","0.0","0.0","53","58","49","  100","   90","21.0","27.1","    1",,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-04-22","7.83",,"0.11","0.0","0.0","53","58","50","  360","  360","21.0","25.1","    1",,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-04-23","11.18",,"0.00","0.0","0.0","53","61","47","  360","  350","18.1","25.1",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-04-24","7.38",,"0.01","0.0","0.0","51","57","44","   80","   70","15.0","19.0",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-04-25","17.00",,"0.98","0.0","0.0","54","59","51","   60","   60","25.9","35.1","    1",,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-04-26","8.72",,"0.48","0.0","0.0","57","62","54","   30","   30","21.0","25.1","    1",,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-04-27","7.61",,"0.01","0.0","0.0","60","65","56","  140","  140","17.0","21.0","    1","    1",,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-04-28","6.49",,"0.00","0.0","0.0","62","74","55","  180","  180","19.9","23.9","    1","    1",,,,,"    1",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-04-29","12.75",,"0.16","0.0","0.0","69","85","60","  290","  290","30.0","38.9","    1",,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-04-30","13.87",,"0.00","0.0","0.0","64","70","51","  100","  100","25.1","33.1","    1",,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-05-01","12.75",,"0.00","0.0","0.0","55","67","50","  180","  180","28.0","34.0","    1",,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-05-02","18.34",,"0.02","0.0","0.0","66","77","59","  270","  240","36.0","47.0","    1","    1",,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-05-03","17.45",,"0.00","0.0","0.0","64","68","52","  330","  310","30.0","36.9",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-05-04","11.18",,"0.00","0.0","0.0","55","61","44","  150","  150","19.9","25.1",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-05-05","15.66",,"1.78","0.0","0.0","55","61","51","  110","  110","30.0","38.0","    1","    1","    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-05-06","19.24",,"0.05","0.0","0.0","58","62","54","  170","  160","28.0","36.0","    1","    1",,,,,"    1",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-05-07","15.43",,"0.00","0.0","0.0","54","57","49","  260","  260","23.9","29.1",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-05-08","11.86",,"0.00","0.0","0.0","53","61","42","  280","  270","23.9","34.0",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-05-09","7.83",,"0.00","0.0","0.0","54","63","47","  200","  180","16.1","19.9",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-05-10","5.82",,"0.00","0.0","0.0","54","60","50","  170","  200","13.0","16.1",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-05-11","6.26",,"0.00","0.0","0.0","54","61","48","  120","  160","13.0","16.1",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-05-12","8.50",,"0.00","0.0","0.0","53","61","47","  160","  150","17.0","23.0",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-05-13","14.76",,"1.65","0.0","0.0","51","53","47","   40","   30","28.0","36.9","    1",,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-05-14","15.88",,"0.01","0.0","0.0","54","70","47","  320","  320","36.0","45.0",,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-05-15","20.58",,"0.00","0.0","0.0","61","69","54","  310","  310","35.1","42.9",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-05-16","11.41",,"0.00","0.0","0.0","66","78","58","  230","  310","21.0","25.1",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-05-17","9.62",,"0.00","0.0","0.0","67","77","57","  190","  180","21.9","27.1",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-05-18","10.74",,"0.00","0.0","0.0","74","85","65","  180","  180","21.0","23.9",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-05-19","12.97",,"0.00","0.0","0.0","79","92","67","   20","   20","23.0","29.1",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-05-20","10.51",,"0.00","0.0","0.0","65","67","53","   40","   40","23.0","30.0",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-05-21","8.72",,"0.00","0.0","0.0","58","65","49","  130","  120","17.0","21.0",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-05-22","8.50",,"0.65","0.0","0.0","57","63","55","  140","  140","17.0","19.9","    1",,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-05-23","6.71",,"0.00","0.0","0.0","63","70","59","  340","  330","15.0","19.9","    1",,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-05-24","9.17",,"0.02","0.0","0.0","62","69","57","   90","  110","18.1","21.9",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-05-25","13.42",,"1.14","0.0","0.0","58","61","56","   80","   80","23.9","34.0","    1",,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-05-26","12.30",,"0.19","0.0","0.0","64","77","57","  300","  270","23.0","28.0","    1",,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-05-27","8.72",,"0.00","0.0","0.0","67","73","60","  300","  190","19.9","25.1",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-05-28","8.72",,"0.00","0.0","0.0","63","68","58","  120","  110","16.1","21.0","    1",,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-05-29","8.50",,"0.29","0.0","0.0","59","61","56","   80","   90","15.0","21.0","    1",,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-05-30","9.40",,"0.00","0.0","0.0","57","60","55","  100","  120","15.0","19.0","    1",,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-05-31","6.71",,"0.03","0.0","0.0","62","73","58","  180",,"12.1",,"    1",,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-06-01","9.84",,"0.00","0.0","0.0","68","82","60","  260","  260","23.0","28.0","    1","    1",,,,,"    1",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-06-02","11.41",,"0.00","0.0","0.0","68","77","57","  320","  320","23.9","31.1",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-06-03","11.41",,"0.02","0.0","0.0","66","76","56","  300","  320","23.9","29.1",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-06-04","6.26",,"0.09","0.0","0.0","65","70","54","  150","  150","16.1","19.9","    1",,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-06-05","7.61",,"0.40","0.0","0.0","65","71","60","  110","  120","19.9","25.1","    1",,"    1",,,,"    1",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-06-06","11.63",,"0.05","0.0","0.0","58","60","53","   20","   30","18.1","23.0","    1",,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-06-07","9.17",,"0.00","0.0","0.0","58","68","52","  160","   30","15.0","21.0",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-06-08","5.82",,"0.00","0.0","0.0","61","67","54","   90","   90","15.0","19.0",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-06-09","9.40",,"0.00","0.0","0.0","66","84","51","  320","  290","21.9","29.1",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-06-10","11.18",,"0.00","0.0","0.0","74","81","62","  180","  180","23.0","29.1",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-06-11","10.51",,"0.00","0.0","0.0","74","87","66","  190","  190","21.0","25.9",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-06-12","11.18",,"0.00","0.0","0.0","80","92","69","  190","  180","21.0","23.0",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-06-13","9.84",,"0.00","0.0","0.0","82","94","72","  220","  220","21.0","25.1",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-06-14","7.16",,"0.30","0.0","0.0","77","82","64","   40","   30","17.0","23.0","    1",,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-06-15","9.62",,"0.00","0.0","0.0","67","72","61","  140","  140","17.0","21.9",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-06-16","8.50",,"0.03","0.0","0.0","66","70","63","  100","   90","19.9","23.0","    1",,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-06-17","5.82",,"0.34","0.0","0.0","68","73","66","  150","  140","12.1","14.1","    1","    1",,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-06-18","15.66",,"0.00","0.0","0.0","72","79","69","  180","  180","30.0","38.9","    1","    1",,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-06-19","17.22",,"1.12","0.0","0.0","74","79","68","  180","  180","32.0","40.9","    1",,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-06-20","13.65",,"0.01","0.0","0.0","75","86","67","  230","  260","23.0","30.0","    1",,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-06-21","11.63",,"0.00","0.0","0.0","78","86","69","  240","  240","21.0","23.9",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-06-22","8.50",,"0.00","0.0","0.0","74","79","66","  180","  180","19.9","23.9",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-06-23","11.41",,"0.00","0.0","0.0","75","83","71","  220","  220","21.0","25.1","    1",,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-06-24","12.08",,"1.73","0.0","0.0","78","87","70","  310","  270","25.9","31.1","    1",,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-06-25","9.62",,"0.00","0.0","0.0","76","82","69","  330","  330","23.9","29.1",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-06-26","11.63",,"0.00","0.0","0.0","72","78","64","  190","  190","23.0","28.0",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-06-27","8.95",,"0.11","0.0","0.0","70","77","62","  190","  180","18.1","21.9","    1",,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-06-28","11.86",,"0.00","0.0","0.0","71","82","63","  190","  190","23.0","28.0",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-06-29","16.33",,"0.00","0.0","0.0","71","77","67","  190","  180","33.1","38.9",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-06-30","14.99",,"0.00","0.0","0.0","72","80","68","  190","  190","29.1","36.9",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-07-01","12.30",,"0.53","0.0","0.0","72","78","67","  190","  180","25.1","32.0","    1",,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-07-02","10.07",,"0.00","0.0","0.0","77","89","71","  180","  180","19.9","25.1","    1",,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-07-03","7.83",,"0.00","0.0","0.0","79","89","71","  220","  220","19.9","23.9",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-07-04","6.49",,"0.00","0.0","0.0","77","85","70","   20","   30","16.1","19.0",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-07-05","8.95",,"0.00","0.0","0.0","76","83","69","  130","  130","17.0","21.0",,,,,,,,
